Date,SMA_Diff,SP_Diff,Mov
10/12/2014,-0.06914001,9.189941406,D
11/12/2014,-0.34589996,-33,D
12/12/2014,-0.61521992,-12.69995117,D
15/12/2014,-0.95693996,-16.89001465,D
16/12/2014,-1.26740002,40.15002441,U
17/12/2014,-1.57119999,48.33996582,U
18/12/2014,-1.70192002,9.419921875,U
19/12/2014,-1.84523998,7.890136719,U
22/12/2014,-1.98979996,3.629882813,D
23/12/2014,-2.23282005,-0.290039063,U
24/12/2014,-2.47192009,6.890136719,U
26/12/2014,-2.67060013,1.800048828,D
29/12/2014,-2.85614014,-10.2199707,D
30/12/2014,-2.92924015,-21.45019531,U
31/12/2014,-2.98720013,-0.699951172,D
2/1/2015,-3.02298016,-37.61999512,D
5/1/2015,-3.12084,-17.9699707,U
6/1/2015,-3.14910003,23.29003906,D
7/1/2015,-3.08604015,36.23986816,D
8/1/2015,-3.10454006,-17.32983398,D
9/1/2015,-2.99189995,-16.55004883,D
12/1/2015,-2.91503997,-5.229980469,U
13/1/2015,-2.80490013,-11.76000977,D
14/1/2015,-2.72236012,-18.59997559,D
15/1/2015,-2.57888009,26.75,U
16/1/2015,-2.52294022,3.130004883,D
20/1/2015,-2.63008018,9.569946289,U
21/1/2015,-2.67868031,31.02990723,U
22/1/2015,-2.73416027,-11.32983398,D
23/1/2015,-2.76840027,5.270019531,U
26/1/2015,-2.74738022,-27.54003906,D
27/1/2015,-2.79330021,-27.39001465,D
28/1/2015,-2.84738011,19.08996582,U
29/1/2015,-2.80376003,-26.26000977,D
30/1/2015,-2.79033989,25.85998535,U
2/2/2015,-2.68699985,29.18005371,U
3/2/2015,-2.4867799,-8.520019531,U
4/2/2015,-2.29343995,21.01000977,U
5/2/2015,-2.10587982,-7.050048828,D
6/2/2015,-1.92103981,-8.729980469,U
9/2/2015,-1.69039989,21.85009766,D
10/2/2015,-1.42099999,-0.060058594,D
11/2/2015,-1.20861988,19.94995117,D
12/2/2015,-0.9916798,8.510009766,U
13/2/2015,-0.76203979,3.350097656,U
17/2/2015,-0.54943973,-0.66015625,U
18/2/2015,-0.3288599,-2.229980469,U
19/2/2015,-0.12945988,12.85009766,U
20/2/2015,0.01444011,-0.640136719,D
23/2/2015,0.11314007,5.820068359,D
24/2/2015,0.11165993,-1.619873047,D
25/2/2015,0.10993996,-3.120117188,U
26/2/2015,0.18737996,-6.239990234,D
27/2/2015,0.17157985,12.88989258,D
2/3/2015,0.11079979,-9.609863281,U
3/3/2015,0.02203979,-9.25,U
4/3/2015,-0.07388027,2.510009766,D
5/3/2015,-0.1784402,-29.7800293,D
6/3/2015,-0.33466026,8.169921875,D
9/3/2015,-0.4791003,-35.26989746,D
10/3/2015,-0.62294025,-3.920043945,U
11/3/2015,-0.71212021,25.70996094,D
12/3/2015,-0.79086029,-12.55004883,D
13/3/2015,-0.79866032,27.79003906,U
16/3/2015,-0.77252045,-6.909912109,D
17/3/2015,-0.77040043,25.2199707,U
18/3/2015,-0.77038036,-10.22998047,D
19/3/2015,-0.86846028,18.83007813,U
20/3/2015,-1.00728032,-3.680175781,U
23/3/2015,-1.04042027,-12.91992188,U
24/3/2015,-1.04456013,-30.44995117,D
25/3/2015,-1.10752002,-4.900146484,D
26/3/2015,-1.21996002,4.870117188,D
27/3/2015,-1.37260003,25.2199707,U
30/3/2015,-1.43500003,-18.35009766,D
31/3/2015,-1.52569996,-8.199951172,D
1/4/2015,-1.65683983,7.270019531,U
2/4/2015,-1.7308598,13.66015625,U
6/4/2015,-1.64457985,-4.290039063,U
7/4/2015,-1.52871975,5.569824219,U
8/4/2015,-1.35969967,9.280029297,U
9/4/2015,-1.21263969,10.88012695,U
10/4/2015,-1.06045971,-9.630126953,D
13/4/2015,-0.86777965,3.41015625,D
14/4/2015,-0.76561958,10.78979492,U
15/4/2015,-0.62217948,-1.639892578,D
16/4/2015,-0.51563938,-23.81005859,U
17/4/2015,-0.3571994,19.2199707,D
20/4/2015,-0.22241939,-3.109863281,U
21/4/2015,-0.09281933,10.66992188,U
22/4/2015,0.07654057,4.969970703,D
23/4/2015,0.31030056,4.760009766,D
24/4/2015,0.56798057,-8.770019531,U
27/4/2015,0.91880062,5.840087891,D
28/4/2015,1.21106075,-7.909912109,U
29/4/2015,1.5354607,-21.34008789,D
30/4/2015,1.83370056,22.7800293,D
1/5/2015,2.12672054,6.199951172,U
4/5/2015,2.34722065,-25.0300293,U
5/5/2015,2.54178054,-9.310058594,D
6/5/2015,2.66410046,7.850097656,U
7/5/2015,2.79904037,28.10009766,D
8/5/2015,2.93846031,-10.77001953,U
11/5/2015,3.09096019,-6.209960938,U
12/5/2015,3.27412022,-0.640136719,D
13/5/2015,3.45314014,22.62011719,U
14/5/2015,3.66050011,1.629882813,U
15/5/2015,3.88816006,6.469970703,D
18/5/2015,4.10348003,-1.369873047,D
19/5/2015,4.25574005,-1.979980469,D
20/5/2015,4.28871998,4.969970703,U
21/5/2015,4.35139996,-4.760009766,U
22/5/2015,4.41775997,-21.86010742,D
26/5/2015,4.34173992,19.2800293,D
27/5/2015,4.30431988,-2.689941406,U
28/5/2015,4.2674398,-13.40014648,D
29/5/2015,4.31457981,4.340087891,D
1/6/2015,4.33357975,-2.129882813,D
2/6/2015,4.31089965,4.469970703,U
3/6/2015,4.27385963,-18.22998047,D
4/6/2015,4.25195968,-3.010009766,U
5/6/2015,4.15599964,-13.55004883,U
8/6/2015,4.08927971,0.869873047,D
9/6/2015,3.9703798,25.05004883,D
10/6/2015,3.78945965,3.66015625,U
11/6/2015,3.62119965,-14.75,D
12/6/2015,3.43469971,-9.680175781,D
15/6/2015,3.21257965,11.86010742,U
16/6/2015,3.05619965,4.149902344,U
17/6/2015,2.96025962,20.80004883,U
18/6/2015,2.91877964,-11.25,U
19/6/2015,2.87799961,12.86010742,D
22/6/2015,2.80303955,1.349853516,U
23/6/2015,2.77357956,-15.61987305,D
24/6/2015,2.72013958,-6.270019531,U
25/6/2015,2.64969955,-0.820068359,D
26/6/2015,2.57103954,-43.85009766,D
29/6/2015,2.47581959,5.470214844,U
30/6/2015,2.4229597,14.30981445,U
1/7/2015,2.38559975,-0.639892578,U
2/7/2015,2.4842799,-8.020019531,D
6/7/2015,2.54559997,12.58007813,D
7/7/2015,2.46370003,-34.66003418,D
8/7/2015,2.35966003,4.630004883,U
9/7/2015,2.32210006,25.31005859,U
10/7/2015,2.29270008,22.97998047,U
13/7/2015,2.26296002,9.349853516,U
14/7/2015,2.25718006,-1.550048828,D
15/7/2015,2.22686001,16.89013672,U
16/7/2015,2.15463993,2.349853516,U
17/7/2015,2.10541996,1.640136719,U
20/7/2015,2.12108002,-9.070068359,D
21/7/2015,2.07023999,-5.060058594,U
22/7/2015,1.95871998,-12,D
23/7/2015,1.88917995,-22.5,D
24/7/2015,1.76646004,-12.01000977,D
27/7/2015,1.5900201,25.61010742,U
28/7/2015,1.55410019,15.32006836,D
29/7/2015,1.44942017,0.059814453,U
30/7/2015,1.34722015,-4.789794922,D
31/7/2015,1.12132004,-5.800048828,D
3/8/2015,0.86654007,-4.719970703,U
4/8/2015,0.77634011,6.520019531,U
5/8/2015,0.83736012,-16.2800293,D
6/8/2015,0.72466018,-5.989990234,D
7/8/2015,0.59402008,26.60986328,D
10/8/2015,0.42246014,-20.10986328,D
11/8/2015,0.18798005,1.979980469,U
12/8/2015,-0.02099995,-2.66015625,U
13/8/2015,-0.2367799,8.150146484,U
14/8/2015,-0.54079987,10.89990234,U
17/8/2015,-0.83689984,-5.520019531,U
18/8/2015,-0.91511982,-17.30981445,D
19/8/2015,-1.03831989,-43.88012695,D
20/8/2015,-1.25443981,-64.83996582,D
21/8/2015,-1.51827983,-77.68005371,D
24/8/2015,-1.73239994,-25.59997559,U
25/8/2015,-2.05889996,72.90002441,U
26/8/2015,-2.33557999,47.15002441,U
27/8/2015,-2.50390007,1.209960938,U
28/8/2015,-2.62696011,-16.68994141,U
31/8/2015,-2.68246018,-58.33007813,D
1/9/2015,-2.87432015,35.01000977,U
2/9/2015,-3.01880024,2.270019531,D
3/9/2015,-2.94600036,-29.91003418,D
4/9/2015,-2.84436028,48.19006348,U
8/9/2015,-2.69838036,-27.36999512,U
9/9/2015,-2.53054027,10.25,D
10/9/2015,-2.34832024,8.760009766,U
11/9/2015,-2.19538014,-8.020019531,U
14/9/2015,-1.98766014,25.05993652,U
15/9/2015,-1.89726017,17.22009277,U
16/9/2015,-1.85944019,-5.110107422,D
17/9/2015,-1.8196801,-32.16992188,D
18/9/2015,-1.64608013,8.939941406,U
21/9/2015,-1.33198006,-24.22998047,D
22/9/2015,-0.9064,-3.979980469,U
23/9/2015,-0.47773994,-6.520019531,U
24/9/2015,-0.09485988,-0.900024414,D
25/9/2015,0.08342011,-49.56994629,D
28/9/2015,0.18784015,2.319946289,D
29/9/2015,0.30618019,35.94006348,U
30/9/2015,0.47736012,3.789916992,D
1/10/2015,0.51122029,27.54003906,U
2/10/2015,0.60974033,35.69006348,D
5/10/2015,0.72898026,-7.130004883,D
6/10/2015,0.70808033,15.90991211,D
7/10/2015,0.67002022,17.60009766,D
8/10/2015,0.60082031,1.459960938,D
9/10/2015,0.48972035,2.569946289,D
12/10/2015,0.31590035,-13.77001953,U
13/10/2015,0.13566029,-9.449951172,D
14/10/2015,-0.12043976,29.61999512,U
15/10/2015,-0.33275978,9.25,U
16/10/2015,-0.59237976,0.550048828,U
19/10/2015,-0.89573982,-2.890014648,D
20/10/2015,-1.26239982,-11.83007813,D
21/10/2015,-1.66297989,33.57006836,U
22/10/2015,-2.07117989,22.63989258,D
23/10/2015,-2.41569988,-3.969970703,U
26/10/2015,-2.63583996,-5.290039063,D
27/10/2015,-2.82028004,24.46020508,U
28/10/2015,-2.98364006,-0.940185547,D
29/10/2015,-3.09166015,-10.04980469,D
30/10/2015,-3.35706009,24.68994141,U
2/11/2015,-3.6127401,5.739990234,D
3/11/2015,-3.90176018,-7.479980469,U
4/11/2015,-3.95146007,-2.380126953,U
5/11/2015,-3.92868019,-0.729980469,U
6/11/2015,-3.76946022,-20.61987305,D
9/11/2015,-3.57936024,3.139892578,D
10/11/2015,-3.47662018,-6.719970703,U
11/11/2015,-3.37642006,-29.0300293,D
12/11/2015,-3.32112011,-22.92993164,D
13/11/2015,-3.36580017,30.14990234,U
16/11/2015,-3.3932201,-2.75,D
17/11/2015,-3.24684009,33.14013672,U
18/11/2015,-3.02568012,-2.340087891,U
19/11/2015,-2.81816021,7.929931641,D
20/11/2015,-2.58804028,-2.579833984,D
23/11/2015,-2.42138019,2.549804688,U
24/11/2015,-2.20110012,-0.269775391,U
25/11/2015,-1.90386001,1.239990234,U
27/11/2015,-1.58222004,-9.700195313,D
30/11/2015,-1.22748017,22.2199707,U
1/12/2015,-0.88544014,-23.11987305,D
2/12/2015,-0.53324009,-29.88989258,U
3/12/2015,-0.40904007,42.06982422,D
4/12/2015,-0.29198005,-14.61987305,U
7/12/2015,-0.20116001,-13.47998047,D
8/12/2015,-0.10042004,-15.97009277,D
9/12/2015,0.06830002,4.609985352,U
10/12/2015,0.23351998,-39.85998535,D
11/12/2015,0.36575993,9.569946289,U
14/12/2015,0.59561992,21.47009277,U
15/12/2015,0.76365989,29.66003418,U
16/12/2015,0.99655994,-31.18005371,D
17/12/2015,1.11403992,-36.33996582,D
18/12/2015,1.18567989,15.59997559,U
21/12/2015,1.26369999,17.81994629,D
22/12/2015,1.3282201,25.32006836,D
23/12/2015,1.40091995,-3.300048828,U
24/12/2015,1.35545982,-4.489990234,D
28/12/2015,1.29829994,21.86010742,U
29/12/2015,1.32688004,-15,U
30/12/2015,1.29592002,-19.42016602,U
31/12/2015,1.26820004,-31.27990723,D
4/1/2016,1.12192005,4.049926758,U
5/1/2016,1.0055801,-26.44995117,D
6/1/2016,0.84487999,-47.17004395,D
7/1/2016,0.7326199,-21.05993652,D
8/1/2016,0.59481994,1.640014648,D
11/1/2016,0.42305984,15.01000977,U
12/1/2016,0.35919987,-48.40002441,D
13/1/2016,0.20297992,31.55993652,U
14/1/2016,0.08431999,-41.51000977,D
15/1/2016,-0.19744003,1,D
19/1/2016,-0.37650009,-22,D
20/1/2016,-0.56181999,9.66003418,U
21/1/2016,-0.75816006,37.91003418,U
22/1/2016,-0.94104016,-29.82006836,D
25/1/2016,-1.19376007,26.55004883,D
26/1/2016,-1.4617799,-20.68005371,D
27/1/2016,-1.77109996,10.41003418,U
28/1/2016,-2.17604,46.88000488,U
29/1/2016,-2.55249996,-0.859985352,U
1/2/2016,-2.91495991,-36.34997559,D
2/2/2016,-3.16809986,9.5,D
3/2/2016,-3.47431991,2.919921875,U
4/2/2016,-3.73269981,-35.39990234,D
5/2/2016,-4.04259987,-26.61010742,D
8/2/2016,-4.39165989,-1.229980469,U
9/2/2016,-4.66209986,-0.349975586,D
10/2/2016,-4.97333988,-22.7800293,U
11/2/2016,-5.15257994,35.70007324,U
12/2/2016,-5.35937994,30.79992676,U
16/2/2016,-5.55030001,31.23999023,U
17/2/2016,-5.65458002,-8.989990234,D
18/2/2016,-5.7194401,-0.049926758,D
19/2/2016,-5.79513998,27.7199707,U
22/2/2016,-5.84731985,-24.22998047,D
23/2/2016,-5.84977988,8.530029297,U
24/2/2016,-5.80309995,21.89990234,U
25/2/2016,-5.69113989,-3.649902344,U
26/2/2016,-5.5717798,-15.82006836,U
29/2/2016,-5.44783987,46.11999512,D
1/3/2016,-5.36109987,8.099975586,U
2/3/2016,-5.12529985,6.950073242,U
3/3/2016,-4.76381986,6.58996582,U
4/3/2016,-4.38063994,1.770019531,U
7/3/2016,-3.85509997,-22.5,D
8/3/2016,-3.20059995,10,U
9/3/2016,-2.50849999,0.309936523,D
10/3/2016,-1.79831995,32.61999512,U
11/3/2016,-1.10925995,-2.549926758,U
14/3/2016,-0.37639999,-3.709960938,U
15/3/2016,0.34197994,11.28991699,U
16/3/2016,0.88039997,13.36999512,U
17/3/2016,1.46470001,8.990112305,U
18/3/2016,2.07149991,2.020019531,U
21/3/2016,2.58661995,-1.800048828,D
22/3/2016,3.06395988,-13.09008789,D
23/3/2016,3.44083988,-0.770019531,U
24/3/2016,3.77291984,1.110107422,U
28/3/2016,4.05231976,17.95996094,D
29/3/2016,4.33851971,8.939941406,D
30/3/2016,4.65631965,-4.209960938,U
31/3/2016,4.97041966,13.04003906,U
1/4/2016,5.2333598,-6.650146484,U
4/4/2016,5.50477974,-20.95983887,U
5/4/2016,5.79489982,21.48986816,U
6/4/2016,6.14693981,-24.74987793,D
7/4/2016,6.37717983,5.689941406,D
8/4/2016,6.57807983,-5.609985352,D
11/4/2016,6.76139984,19.72998047,D
12/4/2016,6.86161991,20.69995117,U
13/4/2016,6.99315991,0.360107422,D
14/4/2016,7.01613987,-2.050048828,U
15/4/2016,6.97331981,13.61010742,D
18/4/2016,6.87051987,6.459960938,D
19/4/2016,6.62193977,1.599853516,U
20/4/2016,6.37131977,-10.91992188,D
21/4/2016,6.22825985,0.100097656,U
22/4/2016,6.04793987,-3.790039063,D
25/4/2016,5.85813992,3.909912109,U
26/4/2016,5.6834399,3.449951172,D
27/4/2016,5.54403996,-19.33984375,D
28/4/2016,5.40732002,-10.51000977,D
29/4/2016,5.14305996,16.12988281,U
2/5/2016,4.79028008,-18.05981445,D
3/5/2016,4.34046001,-12.25,D
4/5/2016,3.73046009,-0.490234375,D
5/5/2016,3.14364014,6.510009766,U
6/5/2016,2.68224015,1.550048828,D
9/5/2016,2.19792012,25.69995117,D
10/5/2016,1.73958016,-19.92993164,U
11/5/2016,1.19344025,-0.349853516,D
12/5/2016,0.67188019,-17.50012207,U
13/5/2016,0.15540012,20.04992676,U
16/5/2016,-0.3294999,-19.44995117,D
17/5/2016,-0.7540799,0.420043945,U
18/5/2016,-1.17635982,-7.58996582,U
19/5/2016,-1.53311989,12.2800293,U
20/5/2016,-1.92821991,-4.280029297,D
23/5/2016,-2.31909985,28.02001953,U
24/5/2016,-2.68843991,14.47998047,U
25/5/2016,-3.01229985,-0.439941406,U
26/5/2016,-3.25095985,8.959960938,D
27/5/2016,-3.41479981,-2.110107422,U
31/5/2016,-3.56245983,2.380126953,D
1/6/2016,-3.61501987,5.929931641,D
2/6/2016,-3.58989994,-6.130126953,U
3/6/2016,-3.50093994,10.2800293,U
6/6/2016,-3.41515991,2.719970703,U
7/6/2016,-3.18928001,6.990234375,U
8/6/2016,-2.94253994,-3.640136719,D
9/6/2016,-2.74841991,-19.40991211,D
10/6/2016,-2.58940003,-17.01000977,D
13/6/2016,-2.40791992,-3.739990234,D
14/6/2016,-2.21309998,-3.820068359,U
15/6/2016,-1.93161987,6.489990234,U
16/6/2016,-1.67405998,-6.770019531,D
17/6/2016,-1.50453995,12.0300293,U
20/6/2016,-1.38885998,5.649902344,D
21/6/2016,-1.2337199,-3.449951172,D
22/6/2016,-1.24157993,27.87011719,D
23/6/2016,-1.24086002,-75.91003418,D
24/6/2016,-1.32571987,-36.86999512,U
27/6/2016,-1.34677997,35.54992676,U
28/6/2016,-1.3528199,34.68005371,U
29/6/2016,-1.29779991,28.09008789,U
30/6/2016,-1.21383988,4.08984375,U
1/7/2016,-1.11157989,-14.39990234,D
5/7/2016,-1.01949993,11.17993164,U
6/7/2016,-1.04897987,-1.830078125,U
7/7/2016,-1.09357987,32,U
8/7/2016,-1.08062,7.260009766,U
11/7/2016,-0.92899994,14.97998047,D
12/7/2016,-0.79675999,0.290039063,D
13/7/2016,-0.64397999,11.32006836,D
14/7/2016,-0.56252003,-2.010009766,D
15/7/2016,-0.52917987,5.149902344,U
18/7/2016,-0.48025997,-3.109863281,D
19/7/2016,-0.46597996,9.239990234,U
20/7/2016,-0.45623997,-7.850097656,D
21/7/2016,-0.26508007,9.860107422,U
22/7/2016,-0.05962005,-6.550048828,U
25/7/2016,0.21805988,0.699951172,D
26/7/2016,0.44005993,-2.599853516,D
27/7/2016,0.62625992,3.479980469,U
28/7/2016,0.72666004,3.540039063,U
29/7/2016,0.85728,-2.760009766,D
1/8/2016,0.93318001,-13.81005859,D
2/8/2016,1.03769989,6.760009766,D
3/8/2016,1.11291989,0.459960938,U
4/8/2016,1.20881996,18.62011719,D
5/8/2016,1.29952003,-1.980224609,D
8/8/2016,1.30915989,0.850097656,U
9/8/2016,1.32929997,-6.25,D
10/8/2016,1.35081997,10.30004883,D
11/8/2016,1.36321991,-1.739990234,U
12/8/2016,1.38871986,6.099853516,D
15/8/2016,1.35571987,-12,D
16/8/2016,1.3275,4.070068359,D
17/8/2016,1.31269989,4.800048828,U
18/8/2016,1.39083996,-3.149902344,U
19/8/2016,1.43558006,-1.230224609,D
22/8/2016,1.34822006,4.260009766,U
23/8/2016,1.27364002,-11.45996094,D
24/8/2016,1.18429988,-2.969970703,D
25/8/2016,1.07475987,-3.429931641,D
26/8/2016,0.91851986,11.33984375,D
29/8/2016,0.77149998,-4.259765625,D
30/8/2016,0.64634006,-5.170166016,U
31/8/2016,0.53894005,-0.08984375,D
1/9/2016,0.22409996,9.119873047,D
2/9/2016,-0.1039201,6.5,U
6/9/2016,-0.37593995,-0.320068359,D
7/9/2016,-0.66228009,-4.859863281,D
8/9/2016,-0.92746009,-53.48999023,D
9/9/2016,-1.16898003,31.22998047,U
12/9/2016,-1.38616009,-32.02001953,D
13/9/2016,-1.59976013,-1.25,U
14/9/2016,-1.80148006,21.48999023,U
15/9/2016,-1.9736,-8.100097656,U
16/9/2016,-2.11253994,-0.039794922,U
19/9/2016,-2.25737992,0.639892578,D
20/9/2016,-2.35971977,23.36010742,U
21/9/2016,-2.47819973,14.05981445,U
22/9/2016,-2.57569965,-12.48999023,U
23/9/2016,-2.65447967,-18.58984375,U
26/9/2016,-2.71883968,13.82983398,D
27/9/2016,-2.73097977,11.44018555,U
28/9/2016,-2.70571984,-20.24023438,D
29/9/2016,-2.70817986,17.14013672,U
30/9/2016,-2.60969986,-7.070068359,U
3/10/2016,-2.41621982,-10.70996094,D
4/10/2016,-2.2560199,9.239990234,D
5/10/2016,-2.1043198,1.040039063,D
6/10/2016,-1.95795975,-7.030029297,D
7/10/2016,-1.80055981,9.919921875,U
10/10/2016,-1.63869984,-26.92993164,D
11/10/2016,-1.4785598,2.449951172,U
12/10/2016,-1.32479996,-6.629882813,D
13/10/2016,-1.22439991,0.429931641,D
14/10/2016,-1.17690003,-6.479980469,D
17/10/2016,-1.15642009,13.10009766,U
18/10/2016,-1.10358021,4.689941406,U
19/10/2016,-1.01810005,-2.949951172,D
20/10/2016,-0.9852,-0.180175781,U
21/10/2016,-0.95952007,10.17016602,U
24/10/2016,-0.93042011,-8.170166016,D
25/10/2016,-0.87212009,-3.729980469,D
26/10/2016,-0.82694012,-6.389892578,U
27/10/2016,-0.71692016,-6.630126953,D
28/10/2016,-0.66336018,-0.260009766,D
31/10/2016,-0.71398022,-14.42993164,D
1/11/2016,-0.7916203,-13.7800293,D
2/11/2016,-0.84874039,-9.280029297,D
3/11/2016,-0.84374043,-3.479980469,U
4/11/2016,-0.78264034,46.34008789,U
7/11/2016,-0.7529203,8.040039063,U
8/11/2016,-0.72348034,23.69995117,D
9/11/2016,-0.75286018,4.219970703,D
10/11/2016,-0.7951202,-3.030029297,U
11/11/2016,-0.82578007,-0.25,D
14/11/2016,-0.88556003,16.18994141,U
15/11/2016,-0.96261994,-3.449951172,U
16/11/2016,-1.08780006,10.18017578,U
17/11/2016,-1.1574001,-5.220214844,D
18/11/2016,-1.2703001,16.2800293,D
21/11/2016,-1.39758003,4.760009766,U
22/11/2016,-1.48975994,1.780029297,U
23/11/2016,-1.56768006,8.630126953,U
25/11/2016,-1.62619991,-11.63012695,D
28/11/2016,-1.62757988,2.939941406,D
29/11/2016,-1.64209987,-5.849853516,D
30/11/2016,-1.59503987,-7.729980469,D
1/12/2016,-1.56307991,0.869873047,D
2/12/2016,-1.52274002,12.76000977,U
5/12/2016,-1.47773995,7.520019531,D
6/12/2016,-1.45877991,29.12011719,U
7/12/2016,-1.42603985,4.83984375,D
8/12/2016,-1.34781986,13.34008789,D
9/12/2016,-1.24543983,-2.570068359,U
12/12/2016,-1.16033993,14.76000977,U
13/12/2016,-0.93113991,-18.43994141,U
14/12/2016,-0.73105999,8.75,D
15/12/2016,-0.55103996,-3.959960938,U
16/12/2016,-0.41869984,4.459960938,U
19/12/2016,-0.2660799,8.229980469,U
20/12/2016,-0.05473991,-5.580078125,D
21/12/2016,0.08016007,-4.219970703,U
22/12/2016,0.20550007,2.830078125,U
23/12/2016,0.31999996,5.08984375,U
27/12/2016,0.46201992,-18.95996094,U
28/12/2016,0.6605999,-0.659912109,D
29/12/2016,0.85107986,-10.42993164,D
30/12/2016,1.1286599,19,U
3/1/2017,1.41229992,12.91992188,U
4/1/2017,1.70659988,-1.75,D
5/1/2017,2.0196399,7.979980469,U
6/1/2017,2.27155975,-8.080078125,U
9/1/2017,2.5452998,0,D
10/1/2017,2.81875969,6.420166016,D
11/1/2017,3.07271965,-4.880126953,D
12/1/2017,3.2596796,4.199951172,U
13/1/2017,3.46243966,-6.75,D
17/1/2017,3.65219975,4,U
18/1/2017,3.80713974,-8.199951172,U
19/1/2017,4.00463962,7.620117188,U
20/1/2017,4.1579596,-6.110107422,U
23/1/2017,4.35423954,14.87011719,U
24/1/2017,4.55763966,18.30004883,D
25/1/2017,4.69245971,-1.690185547,D
26/1/2017,4.76645981,-1.989990234,U
27/1/2017,4.81255974,-13.79003906,D
30/1/2017,4.90461971,-2.029785156,U
31/1/2017,5.01501979,0.679931641,D
1/2/2017,5.09519981,1.300048828,U
2/2/2017,5.07467995,16.56982422,D
3/2/2017,5.05323998,-4.859863281,U
6/2/2017,5.07444011,0.520019531,D
7/2/2017,5.07908001,1.58984375,U
8/2/2017,5.1394601,13.20019531,U
9/2/2017,5.24184013,8.229980469,U
10/2/2017,5.31960022,12.14990234,U
13/2/2017,5.38330025,9.330078125,U
14/2/2017,5.44090015,11.66992188,D
15/2/2017,5.46174008,-2.030029297,D
16/2/2017,5.38504017,3.939941406,U
17/2/2017,5.31452015,14.2199707,U
21/2/2017,5.26226017,-2.559814453,D
22/2/2017,5.12638012,0.989990234,D
23/2/2017,4.88634014,3.530029297,U
24/2/2017,4.67296024,2.409912109,D
27/2/2017,4.41344021,-6.110107422,U
28/2/2017,4.20184025,32.32006836,U
1/3/2017,3.97298019,-14.04003906,U
2/3/2017,3.79342026,1.200195313,U
3/3/2017,3.5982602,-7.810058594,D
6/3/2017,3.42738025,-6.920166016,D
7/3/2017,3.17202018,-5.409912109,D
8/3/2017,2.91224025,1.890136719,D
9/3/2017,2.61420021,7.729980469,D
10/3/2017,2.26246013,0.869873047,U
13/3/2017,1.92614018,-8.020019531,U
14/3/2017,1.52686019,19.81005859,D
15/3/2017,1.10620022,-3.880126953,U
16/3/2017,0.74886021,-3.129882813,D
17/3/2017,0.53632012,-4.780029297,U
20/3/2017,0.29254009,-29.44995117,D
21/3/2017,-0.06123993,4.429931641,U
22/3/2017,-0.34115994,-2.489990234,D
23/3/2017,-0.45290001,-1.979980469,U
24/3/2017,-0.5250201,-2.389892578,U
27/3/2017,-0.44764008,16.97998047,U
28/3/2017,-0.3318401,2.559814453,D
29/3/2017,-0.2254401,6.930175781,U
30/3/2017,-0.10928012,-5.340087891,U
31/3/2017,0.01985989,-3.879882813,U
3/4/2017,0.2777998,1.319824219,U
4/4/2017,0.60977993,-7.209960938,D
5/4/2017,0.92951992,4.540039063,U
6/4/2017,1.29060002,-1.949951172,U
7/4/2017,1.67898003,1.619873047,U
10/4/2017,2.10341999,-3.379882813,D
11/4/2017,2.37820007,-8.850097656,D
12/4/2017,2.60966012,-15.97998047,U
13/4/2017,2.81012008,20.06005859,D
17/4/2017,3.0099601,-6.820068359,D
18/4/2017,3.19758011,-4.020019531,U
19/4/2017,3.55498005,17.67016602,D
20/4/2017,3.84986004,-7.150146484,U
21/4/2017,4.18397995,25.45996094,U
24/4/2017,4.47735992,14.46020508,U
25/4/2017,4.73481999,-1.16015625,D
26/4/2017,4.94373989,1.320068359,D
27/4/2017,5.14563984,-4.570068359,U
28/4/2017,5.36989983,4.130126953,U
1/5/2017,5.59967991,2.83984375,D
2/5/2017,5.61673996,-3.040039063,D
3/5/2017,5.55541985,1.390136719,D
4/5/2017,5.47221981,9.770019531,U
5/5/2017,5.35927971,0.08984375,D
8/5/2017,5.20501976,-2.459960938,U
9/5/2017,4.99359967,2.709960938,U
10/5/2017,4.85777961,-5.189941406,D
11/5/2017,4.82805973,-3.540039063,U
12/5/2017,4.73883973,11.42016602,D
15/5/2017,4.62599976,-1.650146484,U
16/5/2017,4.53039982,-43.63989258,D
17/5/2017,4.30621979,8.689941406,U
18/5/2017,4.14695984,16.01000977,D
19/5/2017,3.93553989,12.29003906,D
22/5/2017,3.69209992,4.399902344,D
23/5/2017,3.36203995,5.969970703,U
24/5/2017,3.15365986,10.68017578,U
25/5/2017,2.9912598,0.75,U
26/5/2017,2.84959984,-2.91015625,U
30/5/2017,2.67789962,-1.109863281,U
31/5/2017,2.58273971,18.26000977,D
1/6/2017,2.51747974,9.010009766,D
2/6/2017,2.62201981,-2.969970703,U
5/6/2017,2.64155982,-6.770019531,U
6/6/2017,2.73939983,3.809814453,U
7/6/2017,2.76557987,0.650146484,U
8/6/2017,2.84317997,-2.020019531,D
9/6/2017,2.86561977,-2.380126953,U
12/6/2017,2.88325992,10.96020508,U
13/6/2017,3.09336006,-2.430175781,U
14/6/2017,3.40130013,-5.459960938,D
15/6/2017,3.80704017,0.689941406,D
16/6/2017,4.08484017,20.31005859,D
19/6/2017,4.39014015,-16.42993164,U
20/6/2017,4.7302401,-1.419921875,U
21/6/2017,5.19960011,-1.110107422,U
22/6/2017,5.62790027,3.800048828,U
23/6/2017,5.9476603,0.770019531,D
